109070|컨버즈|4,100
008870|금비|71,900
023960|에쓰씨엔지니어링|2,300
000725|현대건설우|68,100
37550L|DL이앤씨2우(전환)|33,550
013520|화승코퍼레이션|1,405
085310|엔케이|878
371470|TIGER 차이나바이오테크SOLACTIVE|8,635
069730|DSR제강|4,850
005110|한창|934
005360|모나미|3,635
385510|KODEX K-신재생에너지액티브|9,720
510008|대신 철광석 선물 ETN(H)|34,000
195980|ARIRANG 신흥국MSCI(합성 H)|9,435
023150|MH에탄올|9,160
021050|서원|1,415
157490|TIGER 소프트웨어|10,405
114820|TIGER 국채3년|106,315
006200|한국전자홀딩스|1,430
390390|KODEX 미국반도체MV|9,965
500027|신한 인버스 2X WTI원유 선물 ETN(H)|105
000215|DL우|39,400
000105|유한양행우|56,100
152870|파워 200|32,230
298770|KODEX 한국대만IT프리미어|16,880
001380|SG글로벌|1,460
225040|TIGER 미국S&P500레버리지(합성 H)|24,845
092780|동양피스톤|4,975
570050|TRUE S&P500 선물 ETN|13,065
006805|미래에셋증권우|4,640
422420|KBSTAR 2차전지액티브|8,875
550042|QV 레버리지 WTI원유 선물 ETN(H)|1,625
002690|동일제강|3,190
378850|화승알앤에이|3,375
570044|TRUE 인버스 2X 나스닥 100 ETN|2,135
228790|TIGER 화장품|2,270
009770|삼정펄프|25,400
396510|TIGER 차이나클린에너지SOLACTIVE|10,820
004920|씨아이테크|1,455
200250|KOSEF 인도Nifty50(합성)|17,920
385520|KODEX K-미래차액티브|9,475
423920|TIGER 미국필라델피아반도체레버리지(합성)|9,185
266160|KBSTAR 고배당|10,920
078935|GS우|34,700
014130|한익스프레스|5,160
015020|이스타코|1,440
008600|윌비스|918
302190|TIGER 중장기국채|48,855
139230|TIGER 200 중공업|2,800
570051|TRUE 나스닥 100 ETN|12,195
117700|KODEX 건설|2,650
004870|티웨이홀딩스|554
012280|영화금속|1,135
001275|부국증권우|20,150
37550K|DL이앤씨우|28,500
391600|KINDEX 미국친환경그린테마INDXX|9,870
396500|TIGER Fn반도체TOP10|7,410
388280|KBSTAR Fn컨택트대표|7,770
010640|진양폴리|5,760
002870|신풍제지|1,650
005820|원림|24,800
354350|HANARO 글로벌럭셔리S&P(합성)|15,765
019180|티에이치엔|3,160
002820|SUN&L|4,490
123700|SJM|3,625
580010|KB Wise 분할매매 ETN|9,330
010660|화천기계|2,540
195930|TIGER 유로스탁스50(합성 H)|12,415
005305|롯데칠성우|71,700
387270|TIGER 글로벌BBIG액티브|10,180
530099|삼성 블룸버그 레버리지 WTI원유 선물 ETN|22,060
402970|KINDEX 미국고배당S&P|10,490
006570|대림통상|3,575
530053|삼성 코스피 풋매도 ETN|10,870
001620|케이비아이동국실업|623
007610|선도전기|3,000
500029|신한 레버리지 은 선물 ETN(H)|5,365
005030|부산주공|811
310960|TIGER 200TR|17,240
520004|미래에셋 전기전자 Core5 ETN|26,615
233160|TIGER 코스닥150 레버리지|9,740
014990|인디에프|751
256750|KODEX 차이나심천ChiNext(합성)|12,915
011420|갤럭시아에스엠|1,920
500054|신한 인버스 2X 천연가스 선물 ETN|270
002070|비비안|1,755
099140|KODEX 차이나H|17,365
005257|녹십자홀딩스2우|60,900
261260|KODEX 미국달러선물인버스2X|7,175
145270|케이탑리츠|1,065
155900|바다로19호|3,350
093240|형지엘리트|1,625
397420|KBSTAR 국채선물5년추종|47,660
044380|주연테크|844
419890|히어로즈 단기채권ESG액티브|99,610
004100|태양금속|1,350
122260|KOSEF 통안채1년|100,880
387280|TIGER 퓨처모빌리티액티브|8,850
010400|우진아이엔에스|6,420
009310|참엔지니어링|829
570046|TRUE 인버스 2X 천연가스 선물 ETN(H)|495
269540|ARIRANG 미국S&P500(H)|16,800
411540|SOL 200 Top10|8,255
024070|WISCOM|3,160
204450|KODEX 차이나H레버리지(H)|2,845
010770|평화홀딩스|3,290
315960|KBSTAR 대형고배당10TR|13,880
550068|QV 코스닥 150 ETN|11,835
025560|미래산업|10,600
013000|세우글로벌|1,640
276970|KODEX 미국S&P고배당커버드콜(합성 H)|9,350
017370|우신시스템|2,540
400590|SOL 글로벌탄소배출권선물IHS(합성)|12,220
019685|대교우B|2,380
371450|TIGER 글로벌클라우드컴퓨팅INDXX|8,010
550044|QV 레버리지 S&P500 ETN|22,655
051630|진양화학|3,770
012600|센트럴인사이트|2,490
084670|동양고속|15,550
003465|유화증권우|2,575
500058|신한 S&P500 VIX S/T 선물 ETN C|8,880
570078|TRUE 블룸버그 레버리지 WTI원유 선물 ETN|22,060
025530|SJM홀딩스|2,950
030720|동원수산|9,440
008775|호텔신라우|58,200
368190|HANARO Fn K-뉴딜디지털플러스|8,635
123320|TIGER 레버리지|14,520
072130|유엔젤|3,275
256440|KINDEX 인도네시아MSCI(합성)|9,775
203780|TIGER 미국나스닥바이오|19,280
000760|이화산업|15,250
225800|KOSEF 미국달러선물레버리지|11,620
530019|삼성 미국 대형 성장주 ETN|21,135
018500|동원금속|904
244580|KODEX 바이오|9,900
361580|KBSTAR 200TR|16,680
418660|TIGER 미국나스닥100레버리지(합성)|8,920
530100|삼성 블룸버그 인버스 2X WTI원유 선물 ETN|16,580
530023|삼성 레버리지 China A50 선물 ETN(H)|41,315
570029|TRUE 코스피 양매도 3% OTM ETN|8,250
006125|SK디스커버리우|30,350
530091|삼성 코스피 200 ETN|8,210
385720|TIMEFOLIO Kstock액티브|8,045
570067|TRUE 코스피 200 ETN|8,195
007120|미래아이앤지|315
359210|KODEX 코스피TR|11,320
136340|KBSTAR 중기우량회사채|101,830
009140|경인전자|25,850
520003|미래에셋 원자재 선물 ETN(H)|13,530
356540|KINDEX 종합채권(AA-이상)KIS액티브|93,275
520050|미래에셋 인버스 2X 원유선물혼합 ETN(H)|15,970
088790|진도|3,195
084870|TBH글로벌|1,905
009835|한화솔루션우|35,300
530093|삼성 코스닥 150 ETN|7,920
00499K|롯데지주우|48,500
300640|KBSTAR 게임테마|12,020
365000|TIGER KRX인터넷K-뉴딜|5,890
102970|KODEX 증권|5,880
003680|한성기업|6,230
001420|태원물산|5,070
003475|유안타증권우|2,965
138230|KOSEF 미국달러선물|13,730
341850|TIGER 리츠부동산인프라채권TR KIS|5,260
261270|KODEX 미국달러선물인버스|8,745
530071|삼성 인버스 2X 나스닥 100 ETN(H)|7,530
411060|KINDEX KRX금현물|10,430
117680|KODEX 철강|7,135
33626L|두산퓨얼셀2우B|12,500
530015|삼성 미국 대형 성장주 ETN(H)|18,650
407830|에셋플러스 글로벌플랫폼액티브|5,995
510021|대신 인버스 2X 알루미늄 선물 ETN(H)|37,115
114460|KINDEX 국고채3년|102,500
204210|모두투어리츠|4,710
003535|한화투자증권우|7,670
011300|성안|640
590018|미래에셋 중국 심천 100 ETN|18,200
394350|KOSEF 릭소글로벌퓨처모빌리티MSCI|9,815
002420|세기상사|8,490
001770|SHD|29,800
279530|KODEX 고배당|9,040
014910|성문전자|1,845
530020|삼성 미국 대형 가치주 ETN|17,945
580016|KB 레버리지 S&P 500 선물 ETN(H)|8,945
227540|TIGER 200 헬스케어|19,385
114470|KOSEF 국고채3년|108,000
292190|KODEX KRX300|14,760
003495|대한항공우|31,800
252420|KBSTAR 200선물인버스2X|3,090
284430|KODEX 200미국채혼합|12,180
225030|TIGER 미국S&P500선물인버스(H)|4,070
500050|신한 레버리지 S&P500 선물 ETN|17,045
001465|BYC우|157,500
520034|미래에셋 인버스 2X 은 선물 ETN|33,775
376410|TIGER 탄소효율그린뉴딜|7,850
570062|TRUE 인버스 2X 은 선물 ETN|33,545
108450|KINDEX 삼성그룹섹터가중|13,955
001210|금호전기|1,370
003925|남양유업우|199,000
530014|삼성 China A50 선물 ETN(H)|16,575
570079|TRUE 블룸버그 인버스 2X WTI원유 선물 ETN|16,550
500032|신한 인버스 2X 천연가스 선물 ETN(H)|165
520030|미래에셋 KRX금현물 Auto-KO-C 2312-01 ETN|10,945
266360|KODEX 미디어&엔터테인먼트|14,915
570073|TRUE 인버스 2X 구리 선물 ETN|32,805
033250|체시스|1,025
152380|KODEX 국채선물10년|63,860
404260|KODEX KRX기후변화솔루션|8,560
130680|TIGER 원유선물Enhanced(H)|5,325
520010|미래에셋 원유선물혼합 ETN(H)|32,430
137610|TIGER 농산물선물Enhanced(H)|7,340
550067|QV 코스피 200 ETN|32,245
010420|한솔PNS|1,570
760001|키움 미국달러선물 ETN|10,665
500037|신한 레버리지 금 선물 ETN|15,975
336160|KBSTAR 금융채액티브|99,705
332500|KINDEX 200TR|19,815
550066|QV S&P500 버퍼10% 9월 ETN|10,470
266370|KODEX IT|16,440
011230|삼화전자|2,980
530016|삼성 미국 대형 가치주 ETN(H)|15,430
610029|메리츠 인버스 2X 구리 선물 ETN(H)|30,780
304780|HANARO 200선물레버리지|16,610
550070|QV 인버스 레버리지 구리 선물 ETN(H)|30,655
381560|HANARO Fn전기&수소차|7,680
700010|하나 인버스 2X 구리 선물 ETN(H)|30,160
025890|한국주강|2,655
326230|KBSTAR 내수주플러스|8,185
404540|TIGER KRX기후변화솔루션|8,635
610017|메리츠 인버스 2X 은 선물 ETN(H)|29,765
550065|QV 인버스 레버리지 은 선물 ETN(H)|29,705
500020|신한 레버리지 다우존스지수 선물 ETN(H)|29,680
248270|TIGER S&P글로벌헬스케어(합성)|19,605
500004|신한 브렌트원유 선물 ETN(H)|14,690
071950|코아스|949
500018|신한 구리 선물 ETN(H)|14,330
306520|HANARO 200선물인버스|11,215
096300|베트남개발1|207
399110|SOL 미국S&P500ESG|10,130
304660|KODEX 미국채울트라30년선물(H)|9,770
266420|KODEX 헬스케어|13,495
500035|신한 레버리지 미국달러 선물 ETN|14,160
304770|HANARO 코스닥150|11,285
236350|TIGER 인도니프티50레버리지(합성)|23,045
287180|ARIRANG 미국나스닥테크|20,665
219390|KBSTAR 미국S&P원유생산기업(합성 H)|5,640
580018|KB 레버리지 항셍테크 선물 ETN(H)|2,530
337140|KODEX 코스피대형주|11,585
243880|TIGER 200IT레버리지|34,630
169950|KODEX 차이나A50|21,250
520042|미래에셋 코스닥150 Auto-KO-P 2212-01 ETN|13,770
520045|미래에셋 K200 Auto-KO-P 2212-01 ETN|13,730
004255|NPC우|5,200
332620|ARIRANG 미국장기우량회사채|91,495
267450|KBSTAR 미국장기국채선물인버스(H)|9,135
700013|하나 레버리지 콩 선물 ETN(H)|27,175
434960|대신343 K200|31,755
530061|삼성 레버리지 은 선물 ETN(H)|8,915
33637L|솔루스첨단소재2우B|14,000
210780|TIGER 코스피고배당|13,100
530055|삼성 레버리지 금 선물 ETN(H)|26,130
008500|일정실업|21,750
239660|ARIRANG 우량회사채50 1년|108,640
35320K|대덕전자1우|12,400
010145|삼성중공우|226,000
500016|신한 금 선물 ETN(H)|12,850
520006|미래에셋 에너지화학 Core5 ETN|12,795
570070|TRUE 인버스 2X 플래티넘 선물 ETN|25,430
004365|세방우|6,850
530067|삼성 KRX 금현물 ETN|12,635
375770|KODEX 탄소효율그린뉴딜|7,845
500023|신한 콩 선물 ETN(H)|12,495
250780|TIGER 코스닥150선물인버스|5,035
269420|KODEX S&P글로벌인프라(합성)|14,080
396520|TIGER 차이나반도체FACTSET|7,400
570066|TRUE 인버스 2X 베트남 VN30 선물 ETN(H)|24,775
332610|ARIRANG 미국단기우량회사채|107,700
145210|다이나믹디자인|4,680
217780|TIGER 차이나CSI300인버스(합성)|7,690
007815|코리아써우|8,250
388420|KBSTAR 비메모리반도체액티브|7,780
570060|TRUE 인버스 2X 금 선물 ETN|24,290
520046|미래에셋 레버리지 옥수수 선물 ETN|24,215
520038|미래에셋 인버스 코스피200 선물 ETN|11,930
580020|KB 천연가스 선물 ETN(H)|23,820
140910|에이리츠|5,330
510016|대신 천연가스 선물 ETN(H)|23,760
019490|하이트론|2,470
500061|신한 인버스 코스피 200 선물 ETN|11,845
395760|ARIRANG ESG성장주액티브|7,515
428560|KODEX 미국ETF산업Top10 Indxx|10,520
138520|TIGER 삼성그룹펀더멘털|10,185
385590|KINDEX ESG액티브|7,150
550061|QV 인버스 미국 IT TOP5 ETN(H)|11,675
319640|TIGER 골드선물(H)|12,260
365040|TIGER AI코리아그로스액티브|10,990
520035|미래에셋 KRX금 Auto-KO-C(참200) 2210 ETN|11,430
280930|KODEX 미국러셀2000(H)|11,720
114100|KBSTAR 국고채3년|108,635
139270|TIGER 200 금융|5,870
530062|삼성 인버스 2X 은 선물 ETN(H)|2,270
500063|신한 인버스 코스닥 150 선물 ETN|11,335
520040|미래에셋 인버스 코스닥150 선물 ETN|11,325
385600|KINDEX 친환경자동차밸류체인액티브|9,050
377990|TIGER Fn신재생에너지|8,355
610035|메리츠 레버리지 대표 농산물 선물 ETN(H)|22,470
409810|KODEX 미국나스닥100선물인버스(H)|12,480
364990|TIGER KRX게임K-뉴딜|6,955
500041|신한 인버스 2X 구리 선물 ETN|4,445
500065|신한 블룸버그 레버리지 WTI원유 선물 ETN|22,110
700015|하나 S&P 레버리지 WTI원유 선물 ETN|22,070
550071|QV 블룸버그 2X WTI원유선물 ETN|22,060
530102|삼성 인버스 2X 천연가스 선물 ETN C|22,055
001685|대상우|16,050
510015|대신 밀 선물 ETN(H)|10,970
276650|KBSTAR 글로벌4차산업IT(합성 H)|18,280
520014|미래에셋 미디어엔터 Core5 ETN|10,890
000225|유유제약1우|9,590
610013|메리츠 인버스 2X 금 선물 ETN(H)|21,705
700011|하나 레버리지 옥수수 선물 ETN(H)|21,630
530066|삼성 코스피 풋매도 4% OTM ETN|10,770
329660|KODEX TRF5050|11,910
218420|KODEX 미국S&P에너지(합성)|10,990
252000|TIGER 200동일가중|10,675
550063|QV 인버스 레버리지 금 선물 ETN(H)|21,255
277540|KINDEX 아시아TOP50S&P|12,825
610002|메리츠 레버리지 인플레이션 국채 ETN|10,535
580036|KB S&P 레버리지 WTI원유 선물 ETN(H)|20,835
610041|메리츠 블룸버그 레버리지 WTI선물 ETN(H)|20,800
000087|하이트진로2우B|18,350
610001|메리츠 인플레이션 국채 ETN|10,340
530064|삼성 인버스 2X 구리 선물 ETN(H)|4,125
329670|KODEX TRF7030|12,870
500013|신한 옥수수 선물 ETN(H)|10,260
237370|KODEX 배당성장채권혼합|11,400
160580|TIGER 구리실물|8,710
395290|HANARO Fn K-POP&미디어|7,865
117460|KODEX 에너지화학|14,575
230480|KOSEF 미국달러선물인버스2X|6,295
500017|신한 은 선물 ETN(H)|10,110
108675|LX하우시스우|19,500
36328K|티와이홀딩스우|16,000
385710|TIMEFOLIO 이노베이션액티브|7,900
001795|대한제당우|3,050
550059|QV iSelect 글로벌 EMP ETN(H)|9,815
570059|TRUE 레버리지 금 선물 ETN|19,610
174350|TIGER 로우볼|11,090
426150|WOORI 대한민국국고채액티브|50,830
500009|신한 다우존스지수 선물 ETN(H)|19,295
140710|KODEX 운송|5,355
261250|KODEX 미국달러선물레버리지|12,185
292160|TIGER KRX300|14,795
030790|비케이탑스|904
610003|메리츠 미국 인플레이션 국채 ETN(H)|9,495
500001|신한 K200 USD 선물 바이셀 ETN|9,440
181480|KINDEX 미국다우존스리츠(합성 H)|85,700
168300|KTOP 코스피50|22,200
265690|KINDEX 러시아MSCI(합성)|10,070
530081|삼성 레버리지 항셍테크 ETN(H)|3,085
520013|미래에셋 Q150 Core5 ETN|9,100
000075|삼양홀딩스우|59,800
300950|KODEX 게임산업|9,065
520036|미래에셋 KRX 금Auto-KO-P(참100) 2210 ETN|9,030
401590|HANARO 글로벌탄소배출권선물ICE(합성)|12,020
002025|코오롱우|16,750
252400|KBSTAR 200선물레버리지|13,800
550060|QV S&P500 VIX S/T 선물 ETN C|8,935
308620|KODEX 미국채10년선물|11,800
610004|메리츠 미국레버리지 인플레이션국채ETN(H)|8,840
38380K|LX홀딩스1우|12,050
002355|넥센타이어1우B|2,700
395280|HANARO Fn K-게임|5,570
550041|QV 미국 IT TOP5 ETN(H)|24,740
530070|삼성 레버리지 나스닥 100 ETN(H)|8,650
18064K|한진칼우|32,150
140700|KODEX 보험|6,375
237350|KODEX 코스피100|24,585
550062|QV 레버리지 금 선물 ETN(H)|17,160
395160|KODEX Fn시스템반도체|7,430
352560|KODEX 다우존스미국리츠(H)|13,135
610012|메리츠 레버리지 금 선물 ETN(H)|17,060
520039|미래에셋 코스닥150 선물 ETN|8,320
520037|미래에셋 코스피200 선물 ETN|8,280
580037|KB S&P 인버스 2X WTI원유 선물 ETN|16,555
500066|신한 블룸버그 인버스 2X WTI원유 선물 ETN|16,530
550072|QV 블룸버그 -2X WTI원유선물 ETN|16,585
700016|하나 S&P 인버스 2X WTI원유 선물 ETN|16,500
520047|미래에셋 인버스 2X 옥수수 선물 ETN|16,500
500030|신한 인버스 2X 은 선물 ETN(H)|3,295
360140|KODEX 200롱코스닥150숏선물|10,260
500060|신한 코스피 200 ETN|8,170
271060|KODEX 3대농산물선물(H)|12,015
213630|ARIRANG 미국다우존스고배당주(합성 H)|15,730
289260|TIGER MSCI KOREA ESG리더스|8,700
510019|대신 인버스 천연가스 선물 ETN(H)|3,230
000885|한화우|33,450
570069|TRUE 레버리지 플래티넘 선물 ETN|15,970
400580|SOL 유럽탄소배출권선물S&P(H)|13,305
276990|KODEX 글로벌4차산업로보틱스(합성)|14,610
354500|KINDEX 코스닥150|11,370
500064|신한 FnGuide 폐기물처리 ETN|7,935
211900|KODEX 배당성장|12,645
610006|메리츠 인버스 2X KRX300 선물 ETN|15,790
500062|신한 코스닥 150 ETN|7,895
570058|TRUE 인버스 은 선물 ETN|15,775
610042|메리츠 블룸버그 인버스 2X WTI선물 ETN(H)|15,600
139250|TIGER 200 에너지화학|14,990
510005|대신 2X 아연선물 ETN(H)|7,780
102960|KODEX 기계장비|4,955
251590|ARIRANG 고배당저변동50|10,650
253250|KOSEF 200선물레버리지|13,660
300610|TIGER K게임|10,280
610010|메리츠 인버스 2X 국채30년 ETN|15,340
245350|TIGER 유로스탁스배당30|10,885
289040|KODEX MSCI KOREA ESG유니버설|9,515
570053|TRUE 인버스 플래티넘 선물 ETN|15,085
580033|KB 인버스 2X 구리 선물 ETN(H)|29,990
580027|KB 인버스 2X 은 선물 ETN(H)|29,860
429760|ARIRANG 미국S&P500|9,915
373790|KOSEF 미국방어배당성장나스닥|13,450
700012|하나 인버스 2X 옥수수 선물 ETN(H)|14,775
510009|대신 인버스 철광석 선물 ETN(H)|1,340
292730|FOCUS KRX300|14,675
530076|삼성 인버스 2X HSCEI ETN(H)|14,605
610036|메리츠 인버스 2X 대표 농산물 선물 ETN(H)|14,455
580019|KB 인버스 2X 항셍테크 선물 ETN|14,450
266410|KODEX 필수소비재|7,225
153270|KOSEF 코스피100|24,030
570074|TRUE S&P 유럽탄소배출권 선물 ETN(H)|14,305
610030|메리츠 S&P 유럽탄소배출권 선물 ETN(H)|14,290
550043|QV 인버스 레버리지 WTI원유 선물 ETN(H)|95
411720|KBSTAR 글로벌메타버스Moorgate|7,915
433330|SOL 미국S&P500|10,870
610031|메리츠 S&P 유럽탄소배출권 선물 ETN|14,020
500059|신한 FnGuide 메타버스 ETN|6,995
520015|미래에셋 인버스 미디어엔터 Core5 ETN|13,955
500014|신한 인버스 옥수수 선물 ETN(H)|6,970
411050|KINDEX 글로벌메타버스테크액티브|6,960
182490|TIGER 단기선진하이일드(합성 H)|11,595
520043|미래에셋 S&P 유럽탄소배출권 선물 ETN|13,900
122090|ARIRANG 코스피50|22,060
570065|TRUE 레버리지 베트남 VN30 선물 ETN(H)|13,870
570047|TRUE FTSE100 ETN|13,850
183700|KBSTAR 채권혼합|57,690
500006|신한 인버스 금 선물 ETN(H)|6,880
227830|ARIRANG 코스피|24,870
500040|신한 레버리지 구리 선물 ETN|13,600
510003|대신 니켈선물 ETN(H)|19,395
500008|신한 인버스 구리 선물 ETN(H)|6,780
253290|KBSTAR 헬스케어채권혼합|11,220
500002|신한 USD K200 선물 바이셀 ETN|6,710
500024|신한 인버스 콩 선물 ETN(H)|6,695
580021|KB 인버스 천연가스 선물 ETN|5,315
433970|KODEX TDF2030액티브|10,230
295020|KBSTAR 국채선물10년인버스|52,235
241390|KBSTAR V&S셀렉트밸류채권혼합|11,045
276000|TIGER 글로벌자원생산기업(합성 H)|13,945
360150|KODEX 코스닥150롱코스피200숏선물|8,830
331910|KOSEF Fn중소형|19,995
419420|KODEX 미국클린에너지나스닥|9,425
253160|ARIRANG 200선물인버스2X|6,255
422260|VITA MZ소비액티브|7,715
285690|FOCUS ESG리더스|9,575
500003|신한 인버스 WTI원유 선물 ETN(H)|2,585
530074|삼성 인버스 HSCEI ETN(H)|12,865
223190|KODEX 200가치저변동|9,180
238720|KINDEX 일본Nikkei225(H)|18,205
413220|SOL 차이나태양광CSI(합성)|10,595
610015|메리츠 인버스 은 선물 ETN(H)|12,585
530090|삼성 인버스 은 선물 ETN(H)|12,555
610009|메리츠 인버스 국채30년 ETN|12,540
610027|메리츠 인버스 구리 선물 ETN(H)|12,515
700014|하나 인버스 2X 콩 선물 ETN(H)|12,510
530096|삼성 인버스 구리 선물 ETN(H)|12,465
009415|태영건설우|9,570
196030|KINDEX 일본TOPIX레버리지(H)|20,705
289670|ARIRANG 국채선물10년|51,685
412570|TIGER KRX2차전지K-뉴딜레버리지|5,635
610025|메리츠 인버스 2X 미국채10년 ETN(H)|12,330
145995|삼양사우|33,300
404120|TIMEFOLIO 탄소중립액티브|8,180
211560|TIGER 배당성장|15,730
227570|TIGER 우량가치|9,965
570056|TRUE 인버스 금 선물 ETN|12,240
426030|TIMEFOLIO 미국나스닥100액티브|10,115
007575|일양약품우|27,250
292560|TIGER 일본엔선물|9,305
570072|TRUE 레버리지 구리 선물 ETN|12,095
322410|HANARO 고배당|10,065
530080|삼성 인버스 항셍테크 ETN(H)|12,070
316670|KOSEF 코스닥150|5,655
426020|TIMEFOLIO 미국S&P500액티브|9,990
530092|삼성 인버스 코스피 200 선물 ETN|11,920
306950|KODEX KRX300레버리지|11,885
001515|SK증권우|3,035
500011|신한 달러인덱스 선물 ETN(H)|11,820
200030|KODEX 미국S&P산업재(합성)|20,500
520033|미래에셋 레버리지 은 선물 ETN|11,760
570061|TRUE 레버리지 은 선물 ETN|11,760
500036|신한 인버스 2X 미국달러 선물 ETN|5,870
337150|KODEX 200exTOP|10,670
570048|TRUE 유로스탁스50 양매도 5% OTM ETN(H)|11,730
225130|KINDEX 골드선물 레버리지(합성 H)|14,650
500007|신한 인버스 은 선물 ETN(H)|5,845
570049|TRUE S&P500 양매도 4% OTM ETN(H)|11,620
251600|ARIRANG 고배당주채권혼합|10,500
248260|TIGER 일본TOPIX헬스케어(합성)|11,455
413930|WOORI AI ESG액티브|8,175
138530|TIGER LG그룹+펀더멘털|8,510
570064|TRUE 인버스 베트남 VN30 선물 ETN(H)|11,400
289250|TIGER MSCI KOREA ESG유니버설|9,500
510006|대신 인버스 니켈선물 ETN(H)|1,995
530094|삼성 인버스 코스닥 150 선물 ETN|11,340
510023|대신 S&P 인버스 WTI원유 선물 ETN|11,305
429000|TIGER 미국S&P500배당귀족|9,825
570028|TRUE 인버스 HSCEI ETN(H) B|11,285
700008|하나 인버스 코스닥150 선물 ETN|11,280
00806K|대덕1우|9,290
399580|KBSTAR 글로벌클린에너지S&P|9,370
435040|KINDEX 글로벌브랜드TOP10블룸버그|10,220
390400|KODEX 미국스마트모빌리티S&P|7,020
433220|에셋플러스 글로벌대장장이액티브|10,210
415760|SOL 차이나육성산업액티브(합성)|8,600
610024|메리츠 인버스 미국채10년 ETN(H)|11,150
244670|KODEX 밸류Plus|7,945
570023|TRUE 인버스 2X S&P500 선물 ETN(H)|2,220
570077|TRUE 블룸버그 WTI원유 선물 ETN|11,090
530098|삼성 블룸버그 WTI원유 선물 ETN|11,085
219900|KINDEX 중국본토CSI300레버리지(합성)|4,615
091220|TIGER 은행|6,420
530063|삼성 레버리지 구리 선물 ETN(H)|11,000
610021|메리츠 인버스 2X 국채10년 ETN|10,995
530082|삼성 인버스 2X 항셍테크 ETN(H)|10,985
580017|KB 인버스 2X S&P 500 선물 ETN|10,940
610028|메리츠 레버리지 구리 선물 ETN(H)|10,915
428510|KODEX 차이나메타버스액티브|10,890
272910|KINDEX 중장기국공채액티브|96,005
610034|메리츠 대표 농산물 선물 ETN(H)|10,820
104530|KOSEF 고배당|8,015
421320|ARIRANG iSelect우주항공&UAM|8,970
570055|TRUE 금 선물 ETN|10,725
407820|에셋플러스 코리아플랫폼액티브|6,685
140950|파워 코스피100|24,255
418670|TIGER 글로벌사이버보안INDXX|10,260
500055|신한 인버스 Russell 2000 ETN|10,635
580023|KB 인버스 2X 금 선물 ETN(H)|21,230
580035|KB S&P 유럽탄소배출권 선물 ETN(H)|10,595
580013|KB KRX ESG Eco ETN|10,570
700009|하나 레버리지 구리 선물 ETN(H)|10,545
530101|삼성 FnGuide 웹 3.0 ETN|10,535
610020|메리츠 인버스 국채10년 ETN|10,530
550069|QV 레버리지 구리 선물 ETN(H)|10,525
292500|SOL KRX300|14,920
285000|KBSTAR 200IT|12,735
005725|넥센우|2,895
530084|삼성 인버스 금 선물 ETN(H)|10,415
510018|대신 인버스 알루미늄 선물 ETN(H)|10,405
580015|KB 레버리지 나스닥 100 ETN|10,400
530078|삼성 인버스 나스닥 100 ETN(H)|10,395
278620|ARIRANG 단기채권액티브|105,995
368680|KODEX Fn K-뉴딜디지털플러스|8,645
610016|메리츠 레버리지 은 선물 ETN(H)|10,370
550064|QV 레버리지 은 선물 ETN(H)|10,365
520007|미래에셋 인버스 에너지화학 Core5 ETN|5,170
510014|대신 알루미늄 선물 ETN(H)|10,320
250730|KBSTAR 차이나HSCEI(H)|8,590
138910|KODEX 구리선물(H)|6,060
195920|TIGER 일본TOPIX(합성 H)|16,090
435420|TIGER 미국나스닥100TR채권혼합Fn|10,295
433500|KINDEX 원자력테마딥서치|11,400
580011|KB FnGuide 언택트 ETN|10,215
610040|메리츠 인버스 2X 미국채30년 ETN(H)|10,210
530056|삼성 인버스 2X 금 선물 ETN(H)|10,200
500056|신한 레버리지 Russell 2000 ETN|10,190
279540|KODEX 최소변동성|10,135
430500|KOSEF 물가채KIS|101,330
004835|덕성우|7,280
610039|메리츠 인버스 미국채30년 ETN(H)|10,120
423170|SOL 한국형글로벌반도체액티브|9,175
229720|KODEX KTOP30|16,650
354240|KBSTAR 미국고정배당우선증권ICE TR|10,455
104520|KOSEF 블루칩|8,245
225050|TIGER 유로스탁스레버리지(합성 H)|7,025
610037|메리츠 미국채30년 ETN(H)|9,825
292050|KBSTAR KRX300|14,990
429010|TIGER 미국나스닥넥스트100|10,255
310080|KBSTAR 중국MSCI China(H)|9,275
185680|KODEX 미국S&P바이오(합성)|23,780
253150|ARIRANG 200선물레버리지|27,545
000995|DB하이텍1우|85,700
225060|TIGER 이머징마켓MSCI레버리지(합성 H)|7,740
610038|메리츠 레버리지 미국채30년 ETN(H)|9,585
610018|메리츠 국채10년 ETN|9,570
004985|성신양회우|13,000
139660|KOSEF 미국달러선물인버스|9,105
510020|대신 2X 알루미늄 선물 ETN(H)|9,500
012205|계양전기우|6,770
139240|TIGER 200 철강소재|7,400
261070|TIGER 코스닥150바이오테크|8,525
530083|삼성 금 선물 ETN(H)|9,365
375760|HANARO 탄소효율그린뉴딜|7,785
610011|메리츠 금 선물 ETN(H)|9,330
272570|KBSTAR 중장기국공채액티브|99,190
433250|UNICORN R&D 액티브|10,335
101280|KODEX 일본TOPIX100|15,490
500028|신한 인버스 2X 다우존스지수 선물 ETN(H)|2,320
610032|메리츠 CSI 300 ETN|9,275
429980|SOL 한국형글로벌전기차&2차전지액티브|10,220
138920|KODEX 콩선물(H)|13,090
280320|KINDEX 미국IT인터넷S&P(합성 H)|11,435
570054|TRUE 레버리지 유로스탁스50 ETN(H) B|9,140
436180|ARIRANG K-유니콘투자기업액티브|10,135
